year,estimate,esterror,q2_5,q97_5
1788.5,0.920574768578917,0.0254492427122884,0.870693666526521,0.969733110406569
1789,0.919584113502126,0.0255313529052402,0.869357817557398,0.968536979719463
1789.5,0.918961921574121,0.0255227188284583,0.869430434852259,0.968762730215794
1790,0.918671452857078,0.0259232984831592,0.869139442793646,0.970395866696553
1790.5,0.917799174522776,0.0248599508409924,0.868812253716925,0.967237384722521
1791,0.916907817083055,0.0250009089386905,0.868514358442305,0.965236690931085
1791.5,0.916418978645252,0.0257252325035859,0.866921305034448,0.967136863165926
1792,0.915778445751954,0.02576715105243,0.865519406650566,0.966278598043627
1792.5,0.914765399390691,0.0254473522054746,0.863301784243155,0.964818515924209
1793,0.914370572898832,0.0250539019320115,0.864714002298514,0.963509893039767
1793.5,0.914365909996604,0.0250753427956014,0.864565377167996,0.963437166284405
1794,0.912055146690837,0.0253820589235035,0.862461475466076,0.962059086307215
1794.5,0.911586243561132,0.024784795265061,0.864598723941636,0.960516148698321
1795,0.91193958871683,0.0254223736903761,0.861548151722283,0.962045394095083
1795.5,0.911009617897251,0.0254416578514436,0.861091841936501,0.960470103687955
1796,0.910752209406643,0.0253973448250098,0.861723226778543,0.960054350810293
1796.5,0.909468831013621,0.0252762660666131,0.860367275985331,0.960470822933931
1797,0.909197144984436,0.025218411933665,0.859314488222488,0.958397453821144
1797.5,0.908907544429169,0.0253580770486373,0.859185629975375,0.958727156947026
1798,0.908668193221587,0.0253467876995086,0.859331595692119,0.958489146031355
1798.5,0.907986709041205,0.0255815349630449,0.857906277781994,0.959777253789393
1799,0.907699185439702,0.025521837572273,0.856796716386627,0.957691476493117
1799.5,0.907448722204862,0.0251811624448608,0.85797569231842,0.956440252083165
1800,0.907372845192811,0.0253366661917686,0.85671200202506,0.956653931931176
1800.5,0.906760762360974,0.0254822164823842,0.856970758018988,0.956342457743723
1801,0.906467293634321,0.0249156090887426,0.859087833822668,0.954876523512074
1801.5,0.906895697252271,0.0254114049290945,0.857111382220118,0.956962350656571
1802,0.907443490842215,0.0256499728717166,0.857089580470949,0.957146236500354
1802.5,0.907386312430299,0.0254460928174942,0.856794572530236,0.956724149418218
1803,0.906796260825748,0.0256935089333079,0.857540131929491,0.957082817962961
1803.5,0.907498905999192,0.0249451025890893,0.858982670095996,0.955867872249973
1804,0.906780199504386,0.0253097795356406,0.859399316891046,0.958482317054261
1804.5,0.908279700649236,0.0255063678944493,0.857894882348061,0.957376234720892
1805,0.907914856665592,0.0255472296012858,0.858859327297598,0.959002450610638
1805.5,0.908312453233519,0.0254788810818257,0.857775866707893,0.957018116818075
1806,0.909202291233761,0.0254903047556213,0.859382525189277,0.960048779182016
1806.5,0.909007929978381,0.0254079183149323,0.859854464148253,0.958861465536881
1807,0.910554991800825,0.0256112878498552,0.861957402816455,0.961412729509235
1807.5,0.910268459450016,0.0256140837934907,0.85994708690452,0.96137710596698
1808,0.910588001103078,0.0257273544651018,0.860279685009636,0.961696316695645
1808.5,0.911878486816086,0.025900880460199,0.86144443501953,0.962932983286647
1809,0.912380585890021,0.0250519241781686,0.862105483094993,0.961214950312801
1809.5,0.913235898147733,0.025538194354964,0.8619687958635,0.963279120893493
1810,0.913343081325741,0.0256374005105541,0.864262902017685,0.96391321103337
1810.5,0.914196648375945,0.0249760857851482,0.865298732076942,0.963765607687934
1811,0.914587929984994,0.0251845911206542,0.86623801957865,0.964741766126474
1811.5,0.915392079801269,0.0252507976154343,0.866162779514109,0.965234201643032
1812,0.915924363862459,0.0249229095933724,0.867649523529825,0.965588151421303
1812.5,0.917634379498381,0.0252304935946614,0.868394893803352,0.966758219309532
1813,0.917792574819833,0.0253807395541684,0.868332296970536,0.967223341732295
1813.5,0.918230696331675,0.0250118313457157,0.868751817036695,0.967081601909635
1814,0.919182860060164,0.025293546770144,0.871618500669256,0.968812891626859
1814.5,0.919911783465672,0.0249292381484095,0.870429202089347,0.968645461134214
1815,0.920381549952248,0.025294910173583,0.870704368317361,0.970175885677583
1815.5,0.920186645093501,0.0251230840229578,0.871049840714649,0.969448440745553
1816,0.922022329855022,0.0247371992271068,0.872921563878114,0.970718594314457
1816.5,0.92204598495309,0.0253237597673463,0.871616079615511,0.971018604033006
1817,0.9235100816677,0.0255123819029942,0.87428709127075,0.973291062907827
1817.5,0.923399768013694,0.0248646573389474,0.874560293392812,0.971478173572297
1818,0.923820309155741,0.0252515298021108,0.87500130154334,0.97321507769952
1818.5,0.924344059442115,0.0253216295352984,0.874139528038144,0.974467424646801
1819,0.924041206278837,0.025648133533856,0.87402399583897,0.97448817755664
1819.5,0.924883449644957,0.025144986881362,0.876492879024684,0.974531007940233
1820,0.925107501782777,0.0256244974392669,0.874858134512968,0.975863996134553
1820.5,0.924793764035326,0.0251245915666074,0.873856462623436,0.973979749447802
1821,0.925147714381431,0.0250960025901355,0.875785874921697,0.973449126600297
1821.5,0.925980021986651,0.0255035460897169,0.875687732159178,0.975757654193061
1822,0.92616862838167,0.0255162738655705,0.8761885621435,0.975319553388992
1822.5,0.92639389851666,0.025297089795936,0.876815403514616,0.975563648355655
1823,0.925813415908105,0.0252406769225132,0.876613652450385,0.976728772773779
1823.5,0.925762367866068,0.0251743825575626,0.875128493873505,0.97521293690835
1824,0.92591872926362,0.0254086071489531,0.874964878313912,0.976216059126407
1824.5,0.925635487154688,0.0252163120546874,0.87536968759758,0.973710677226366
1825,0.925715629552581,0.0252197112898625,0.876616578044306,0.975762663191382
1825.5,0.924683352977169,0.0255637842876287,0.875539833101031,0.97492359368225
1826,0.925364340135198,0.0253979774370629,0.875054664974992,0.974991718626577
1826.5,0.925260500634053,0.0251108417368079,0.877427879161699,0.975139908155186
